Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Collection URL (product.metafields.custom.collection_url),enable_best_price (product.metafields.custom.enable_best_price),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / United States,Price / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Video Src,Video Name,Variants,Battery Option Value,Battery Price
activity-dough-sweets-shop-37-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/36043-Activity-Dough-Box-Image_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
activity-dough-sweets-shop-37-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Sweet-Shop-Icon-1_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
activity-dough-sweets-shop-37-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Sweet-Shop-Icon-3_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
activity-dough-sweets-shop-37-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/36043-Activity-Dough-Cupcake-Image_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
activity-dough-sweets-shop-37-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Sweet-Shop-Icon-2v2_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darth-vader-ufo-ball,Darth Vader Heli Ball,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/starwars_soon.png?v=1623431241"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/starwars_soon.png?v=1623431241"">Introducing the Star Wars Darth Vader IR UFO Heli Ball! Featuring a coaxial rotor system for precise movement and increased stability when hovering. The UFO Ball Helicopters body is also constructed with a durable material making it strong yet lightweight so you don't have to worry about breaking anything when it lands a bit too rough. Simply turn on and launch to get started, holding your hand underneath it will keep it hovering up in the air. When done flying you can try and grab it but you can also use any IR remote control to shut down and recover safely, it's that easy! A must have for fans of helicopters, get the Star Wars Darth Vader IR UFO Heli Ball today!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ZP3tBaLAPio?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><strong>Features:</strong></p>
<ul>
<li>Officially Licensed by Star Wars</li>
<li>Electric Powered</li>
<li>Durable Constructed Material</li>
<li>Easy to Fly</li>
<li>Master Hand / Eye Coordination</li>
<li>Advanced Infrared Hover Sensor Technology</li>
<li>Battery Charges with USB Charger</li>
<li>
<p class=""p1"">For kids ages 6 and up</p>
</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Star Wars Darth Vader IR UFO Heli Ball</li>
<li>USB Charger</li>
<li>2 Spare Rotors</li>
</ul>
<p>&nbsp;<img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/starwars_icon_73bbc753-8a23-4863-8312-9e98823ace9d.png?v=1623431319"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/starwars_icon_73bbc753-8a23-4863-8312-9e98823ace9d.png?v=1623431319""></p>
                      </div></div>
            </div>",Hobbytron,Home > All > Darth Vader Heli Ball,,"heilbal, heilball, heillball, helibal, heliball, heliblall, helli, helliball, star, star wars, starwars, wars",True,,,,,,,ZX-36621,1.36,shopify,10,deny,manual,9.45,20,True,True,,https://hobbytron.com/cdn/shop/files/vaderball_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,9.95,True,True,,,,,,,active,https://www.youtube.com/embed/ZP3tBaLAPio?rel=0,,"{'id': 33067479400551, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-36621', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Darth Vader Heli Ball', 'public_title': None, 'options': ['Default Title'], 'price': 995, 'weight': 136, 'compare_at_price': 2000, 'inventory_management': 'shopify', 'barcode': '813023016213', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
darth-vader-ufo-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Untitledx-1-Recovered_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darth-vader-ufo-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_77358769-22a5-4d4c-87ac-185b7079df65_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darth-vader-ufo-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_e9802561-b16d-489c-9efa-c1b4c9b8e4e0_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darth-vader-ufo-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/05_4b9fcfa9-c87f-466b-bc3f-cf5832d8f9a1_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darth-vader-ufo-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_b2ed168f-98a4-4ff9-9df8-31819f897794_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
magic-set-with-75-tricks,Magic Playset with 75+ Tricks,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Get ready to amaze everyone with this awesome Trendtimes Magic Set with 75+ Tricks. This set comes with enough gags and tricks that'll have your audience in awe after every trick. There are a variety of different illusions such as ball tricks, card tricks, coin tricks and many more. There are more than 75 magic tricks and illusions you can practice to become the ultimate magician. Get started today and get this Trendtimes Magic Set with 75+ Tricks.</p><p><strong>Features:</strong></p><ul> <li>More Than 75 Magic Tricks</li> <li>Durable Polymer Utensils and Items</li> <li>Everything You Need Is Included</li> <li>Manuals with Detailed Instructions</li> <li>Practice To Make Perfect</li>
</ul><p><strong>Includes:</strong></p><ul> <li>Trendtimes Magic Set with 75+ Tricks</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Magic Playset with 75+ Tricks,,,True,,,,,,,ZX-36663,3.18,shopify,10,deny,manual,23.7,40,True,True,,https://hobbytron.com/cdn/shop/products/01copy_1024x.png,,,,,,,,,,New,,,,,,,,True,,,,lb,,24.95,True,True,,,,,,,active,,,"{'id': 39345524867175, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-36663', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Magic Playset with 75+ Tricks', 'public_title': None, 'options': ['Default Title'], 'price': 2495, 'weight': 318, 'compare_at_price': 4000, 'inventory_management': 'shopify', 'barcode': '813023016633', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
marvel-licensed-x-men-wolverine-2ch-ir-rc-helicopter,Wolverine RC Flying Figure,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/wolve_figure_soon.png?v=1623686560"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/wolve_figure_soon.png?v=1623686560"">Shred up the enemy with the Marvel Licensed X-Men Wolverine 2CH IR RC Helicopter. Get to the battlefield with this Wolverine RC Helicopter that features the classic stylings of the Jim Lee Wolverine! This helicopter is easy to use and also features 2 channel controls and wireless infrared technology. RTF (Ready To Fly) out of the box, all you need is 6 AA batteries and you're ready to have a blast. Save the world with the Marvel Licensed X-Men Wolverine 2CH IR RC Helicopter today, bub!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/8blGmZi3zqA?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><strong>Features:</strong></p>
<ul>
<li>Officially Licensed by Marvel Comics</li>
<li>Twin Rotors for Stability and Control</li>
<li>Ready To Fly</li>
<li>For kids 8 and up</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Marvel Licensed X-Men Wolverine 2CH IR RC Helicopter</li>
<li>IR Transmitter</li>
<li>Spare Rotors</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Vehicle: Internal LiPo Battery <strong>(Included)</strong>
</li>
<li>Transmitter: 6<meta charset=""UTF-8""> <span data-mce-fragment=""1""> AA Batteries&nbsp;</span><strong>(Not Included)</strong>
</li>
</ul>
<p><strong><img alt="""" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/wolve_figure_icon_0a6bbd89-84af-40e2-b4dc-a42111a9107c.png?v=1623686697""></strong></p>
                      </div></div>
            </div>",Hobbytron,Home > All > Wolverine RC Flying Figure,,,True,Battery,None,,,,,ZX-33105,4.54,shopify,10,deny,manual,37.95,60,True,True,,https://hobbytron.com/cdn/shop/files/wolverineFF_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,39.95,True,True,,,,,,,active,https://www.youtube.com/embed/8blGmZi3zqA?rel=0,,"{'id': 33072585212007, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-33105', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Wolverine RC Flying Figure', 'public_title': None, 'options': ['Default Title'], 'price': 3995, 'weight': 454, 'compare_at_price': 6000, 'inventory_management': 'shopify', 'barcode': '813023011058', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
marvel-licensed-x-men-wolverine-2ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/ddc_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
marvel-licensed-x-men-wolverine-2ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/WolverineCAR_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
marvel-licensed-x-men-wolverine-2ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/WolverineCAR1_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
marvel-licensed-x-men-wolverine-2ch-ir-rc-helicopter,,,,,,,,,AA Batteries 8Pack,,,,,ZX-33105-B,4.54,shopify,10,deny,manual,38.05,60,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,40.05,,,,,,,,,,https://www.youtube.com/embed/8blGmZi3zqA?rel=0,,"{'id': 33072585212007, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-33105-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'Wolverine RC Flying Figure', 'public_title': None, 'options': ['Default Title'], 'price': 4004.95, 'weight': 454, 'compare_at_price': 6000, 'inventory_management': 'shopify', 'barcode': '813023011058', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
real-action-crossbow-set,Real Action Crossbow Set,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Time to go hunting with the Trendtimes Real Action Crossbow Set! Built to function like the real thing, this crossbow can shoot around 20 feet. Suction cup bolts make sure no one gets hurt and with the scope you can line up the perfect shot! Camo paint makes you feel like a real hunter in the outdoors. Includes everything you need! Get the Trendtimes Real Action Crossbow Set today!</p><p><strong>Features:</strong></p><ul> <li>Camo Paint</li> <li>Works Like a Real Crossbow</li> <li>Easy To Reload</li> <li>Laser Sight Scope</li> <li>Fires Up to 20 ft.</li> <li>Durable &amp; Sturdy Design</li>
</ul><p><strong>Includes:</strong></p><ul> <li>Trendtimes Crossbow Set</li> <li>3 Suction Cup Bolts</li> <li>Bolts Holder</li>
</ul><p><strong>Specifications:</strong></p><ul> <li>Length: 30 Inches</li> <li>Width: 24 Inches</li> <li>Height: 8 Inches</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Real Action Crossbow Set,,,True,,,,,,,ZX-34965,14.51,shopify,10,deny,manual,28.45,50,True,True,,https://hobbytron.com/cdn/shop/products/ZX-34965-lg-01_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,29.95,True,True,,,,,,,active,,,"{'id': 39326778851431, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-34965', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Real Action Crossbow Set', 'public_title': None, 'options': ['Default Title'], 'price': 2995, 'weight': 1451, 'compare_at_price': 5000, 'inventory_management': 'shopify', 'barcode': '813023019658', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
storm-twister-rtr-electric-rc-stunt-car,Storm Twister RTR Electric RC Stunt Car,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Check out this awesome Trendtimes <strong>Storm Twister</strong> RTR Electric RC Stunt Car lighting up the road as it rolls around.<iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/zapJXmpNzO0?rel=0"" height=""315"" width=""560"" allowfullscreen="""" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" frameborder=""0""></iframe> This stunt car features 2 large wheels that will keep it upright at all times on the road or in your living room. The Storm Twister is a stunt car that can perform twists, quick rolls and continue to drive smoothly. The LED lights brighten the room while performing stunts and with full function controls, it makes this RC stunt car one of the best. All you need is 4 AA batteries (for the vehicle) and 2 AA batteries (for the remote) and you're ready to go! Get this awesome Trendtimes Storm Twister RTR Electric RC Stunt Car and have a blast today.</p>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Durable Polymer Construction</li>
<li>Full Function Radio Control</li>
<li>2 Large Wheels</li>
<li>LED Lights</li>
<li>Ready To Run</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Trendtimes Storm Twister RTR Electric RC Stunt Car</li>
<li>Full Function Radio Control</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 6.25 Inches</li>
<li>Width: 8.75 Inches</li>
<li>Height: 6.25 Inches</li>
<li>Weight: 1.15 Lbs</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Vehicle: 4 AA Batteries<strong> (Not Included)</strong>
</li>
<li>Transmitter: 2 AA Batteries<strong> (Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Storm Twister RTR Electric RC Stunt Car,,lowinventory,True,Battery,None,,,,,ZX-35161,9.98,shopify,10,deny,manual,28.45,,True,True,,https://hobbytron.com/cdn/shop/files/01j_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,29.95,True,True,,,,,,,active,https://www.youtube.com/embed/zapJXmpNzO0?rel=0,,"{'id': 39409553670247, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-35161', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Storm Twister RTR Electric RC Stunt Car', 'public_title': None, 'options': ['Default Title'], 'price': 2995, 'weight': 998, 'compare_at_price': None, 'inventory_management': 'shopify', 'barcode': '00813023021613', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
storm-twister-rtr-electric-rc-stunt-car,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Untitled-1_654cf02a-ebf9-4c43-897b-3b24006a95b5_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
storm-twister-rtr-electric-rc-stunt-car,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_31922972-a35a-4dba-b4aa-bb74099e286f_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
storm-twister-rtr-electric-rc-stunt-car,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_e7ab08d8-8cdc-487c-852f-de52a6c7a496_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
storm-twister-rtr-electric-rc-stunt-car,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_d54936fb-6757-41f9-afdd-79d5ca4efa6c_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
storm-twister-rtr-electric-rc-stunt-car,,,,,,,,,AA Batteries 8Pack,,,,,ZX-35161-B,9.98,shopify,10,deny,manual,28.55,,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,30.05,,,,,,,,,,https://www.youtube.com/embed/zapJXmpNzO0?rel=0,,"{'id': 39409553670247, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-35161-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'Storm Twister RTR Electric RC Stunt Car', 'public_title': None, 'options': ['Default Title'], 'price': 3004.95, 'weight': 998, 'compare_at_price': None, 'inventory_management': 'shopify', 'barcode': '00813023021613', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
world-tech-toys-lil-beauty-24-piece-luggage-playset,Lil' Beauty Luggage Playset (24 Piece),"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Be the princess you always wanted to be with the Trendtimes Lil' Beauty 24 Piece Luggage Playset. This Lil' Beauty luggage playset is made up of vibrant colors to help kids with their visual development and to get them excited by grabbing their attention. The 24-piece playset comes with a variety of play nail polish, jewelry and more to keep them playing for hours. It's lightweight and compact design lets you take the fun everywhere and set up this playset with ease. Kids will love to play pretend with this Trendtimes Lil' Beauty 24 Piece Luggage Playset!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5T2VeKYO2hc?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><strong>Features:</strong></p>
<ul>
    <li>Compact and Easy to Take With You</li>
    <li>Comes with a Variety of Play Nail Polish, Jewelry and More</li>
    <li>Vibrant and Colorful to Help with Children's Visual Development</li>
    <li>24 Piece Set</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
    <li>Trendtimes Lil' Beauty 24 Piece Luggage Playset</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Lil' Beauty Luggage Playset (24 Piece),,"luggage, station",True,,,,,,,ZX-33351,17.24,shopify,10,deny,manual,28.45,50,True,True,,https://hobbytron.com/cdn/shop/products/01.2_29aa6800-bced-4be9-b1b3-5f0327a6afd7_1024x.png,,,,,,,,,,New,,,,,,,,True,,,,lb,,29.95,True,True,,,,,,,active,https://www.youtube.com/embed/5T2VeKYO2hc?rel=0,,"{'id': 33072579280999, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-33351', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': ""Lil' Beauty Luggage Playset (24 Piece)"", 'public_title': None, 'options': ['Default Title'], 'price': 2995, 'weight': 1724, 'compare_at_price': 5000, 'inventory_management': 'shopify', 'barcode': '813023013519', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
world-tech-toys-lil-beauty-24-piece-luggage-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_4de0a4ed-1741-437e-9123-8e144191cbed_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tech-toys-lil-beauty-24-piece-luggage-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_646c8359-b32d-4edb-804e-0e835b3a26b2_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tech-toys-lil-beauty-24-piece-luggage-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/05_dedebafb-106a-4ee3-96e2-c8a250226d2a_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tech-toys-lil-beauty-24-piece-luggage-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_fd370788-9318-414d-99af-565cd379970b_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nano-spy-copter-camera-3-5ch-ir-rc-helicopter,Nano Spy Helicopter,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Want to watch your helicopter fly directly from the cockpit? Then you need to take a look at the Nano Spy Copter Video and Picture Camera 3.5CH IR RC Helicopter! This awesome RC helicopter is equipped with a gyroscope as well as a hi-res digital video camera for video and pictures all packed into a nano-sized RC helicopter! The camera is already built-in right underneath the cockpit, so there is no need to worry where to mount the camera! The Metal Nano Spy Copter also features the outstanding ability to hover steadily, as well as move forward, backward, up, down, clockwise and counter-clockwise. The built in gyroscope makes it automatically stabilize allowing you to focus on flying instead of trying not to make it crash. The Metal Nano Spy Copter is ready to fly right out of the box with rechargeable battery and a wall charger so all you need is 6 AA batteries for the transmitter to get in the air! This helicopter is ready to fly and ready to spy! So what are you waiting for? Get the Nano Spy Copter Camera 3.5CH IR RC Helicopter today!</p>
<p align=""center""><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/QeI7GudtzNc?rel=0"" id=""product_review"" frameborder=""0"" allowfullscreen=""""></iframe></p>
<p><b>Features:</b></p>
<ul>
<li>360 Defininite Direction With Built-In Solid-State Gyro</li>
<li>Built-In Color Hi-Res Video Camera</li>
<li>Take Video and Pictures From The Sky While Flying</li>
<li>Ready To Fly Indoors And Outdoors</li>
<li>3.5 Channel Radio Control</li>
<li>Metal Body Construction</li>
<li>Solid State Gyroscope For Stable Control</li>
</ul>
<p><b>Includes:</b></p>
<ul>
<li>Nano Spy Copter Camera 3.5CH IR RC Helicopter</li>
<li>IR Transmitter</li>
<li>1 GB Micro SD Card For Capturing Video &amp; Pictures</li>
<li>USB Micro SD Card Reader</li>
<li>USB Charger</li>
<li>Battery For Helicopter</li>
<li>Instructions</li>
<li>2 Spare Main Rotors</li>
<li>2 Spare Tail Rotors</li>
</ul>
<p><b>Specifications:</b></p>
<ul>
<li>Length: 7 Inches</li>
<li>Width: 2 Inches</li>
<li>Height: 4 Inches</li>
<li>Video Format: AVI</li>
<li>Camera resolution: 640 x 480 pixels</li>
<li>Charging Time: Approx. 90min</li>
<li>Flight Time: Approx. 10min</li>
</ul>
<p><b>Battery Requirements:</b></p>
<ul>
<li>Vehicle: Integrated LiPo Battery <b>(Included)</b>
</li>
<li>Transmitter: 6 AA Alkaline Batteries <b>(Not Included)</b>
</li>
<li>Battery Charger: 110-240V <b>(Included)</b>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Nano Spy Helicopter,,"camera drone, drone for spying, drone spy, drone view live, drone with camera, flying, helicopter, helicopters with cameras that could, live view camera drones, live view drone, spy drone",True,,,,,,,ZX-35878,9.07,shopify,0,deny,manual,28.45,60,True,True,,https://hobbytron.com/cdn/shop/products/01.2_b3ed7a32-6c12-4a04-af43-744d6aa27dde_1024x.png,,,,,,,,,,New,,,,,,,,True,,,,lb,,29.95,True,True,,,,,,,active,https://www.youtube.com/embed/QeI7GudtzNc?rel=0,,"{'id': 33059873849447, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-35878', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': False, 'name': 'Nano Spy Helicopter', 'public_title': None, 'options': ['Default Title'], 'price': 2995, 'weight': 907, 'compare_at_price': 6000, 'inventory_management': 'shopify', 'barcode': '813023028780', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
nano-spy-copter-camera-3-5ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_510fd464-39d4-431a-8c01-1659ef0c7b98_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nano-spy-copter-camera-3-5ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_7a1b60be-dc3e-4f56-b113-a3d2e1004790_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nano-spy-copter-camera-3-5ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/05_dbe8b28e-f2e3-47c1-b1d9-4b2bd07fce1d_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nano-spy-copter-camera-3-5ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_ac8adc76-2220-4f02-b3df-873e73d96a0d_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nano-spy-copter-camera-3-5ch-ir-rc-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_dc46de36-a7b8-4c39-ac88-6259f0128c29_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
